date_,Geography,Variable,Value
2020-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2275300.0
2020-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2265800.0
2021-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2212500.0
2021-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2248400.0
2021-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2267700.0
2021-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2296000.0
2021-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2314600.0
2021-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2332800.0
2021-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2351100.0
2021-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2362300.0
2021-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2362500.0
2021-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2413400.0
2021-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2430700.0
2021-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2441700.0
2022-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2400400.0
2022-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2429400.0
2022-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2443000.0
2022-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2453600.0
2022-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2466900.0
2022-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2483300.0
2022-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2472500.0
2022-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2477900.0
2022-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2473600.0
2022-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2482800.0
2022-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2496900.0
2022-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2491200.0
2023-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2442800.0
2023-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2456600.0
2023-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2457400.0
2023-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2463300.0
2023-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2472800.0
2023-06-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2480200.0
2023-07-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2454600.0
2023-08-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2453700.0
2023-09-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2454100.0
2023-10-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2476400.0
2023-11-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2482800.0
2023-12-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2490700.0
2024-01-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2446000.0
2024-02-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2453300.0
2024-03-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2459600.0
2024-04-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2463800.0
2024-05-01,"San Francisco-Oakland-Berkeley, CA Metro Area",Total,2476200.0
2000-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1005500.0
2000-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1014500.0
2000-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1028900.0
2000-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1029300.0
2000-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1043000.0
2000-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1057800.0
2000-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1063400.0
2000-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1064900.0
2000-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1067200.0
2000-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1068600.0
2000-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1076800.0
2000-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1087000.0
2001-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1060500.0
2001-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1063900.0
2001-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1068800.0
2001-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1051000.0
2001-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1046400.0
2001-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1043100.0
2001-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1020500.0
2001-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1009300.0
2001-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,993000.0
2001-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,983100.0
2001-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,975400.0
2001-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,973200.0
2002-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,939500.0
2002-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,940500.0
2002-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,945600.0
2002-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,936100.0
2002-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,934500.0
2002-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,933100.0
2002-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,922100.0
2002-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,915600.0
2002-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,907900.0
2002-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,907700.0
2002-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,904500.0
2002-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,901400.0
2003-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881200.0
2003-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,880600.0
2003-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881800.0
2003-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,883500.0
2003-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,883700.0
2003-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,885100.0
2003-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,875400.0
2003-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,873000.0
2003-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,871700.0
2003-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874200.0
2003-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,875300.0
2003-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,878200.0
2004-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,859200.0
2004-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,864000.0
2004-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,869300.0
2004-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,869200.0
2004-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874500.0
2004-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,879400.0
2004-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,872000.0
2004-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,871900.0
2004-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,870500.0
2004-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,878500.0
2004-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881100.0
2004-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,883700.0
2005-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,867600.0
2005-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,870900.0
2005-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874600.0
2005-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,875200.0
2005-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,879100.0
2005-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,884800.0
2005-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,882500.0
2005-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,884200.0
2005-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,883800.0
2005-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,889800.0
2005-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,893200.0
2005-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,899800.0
2006-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,884900.0
2006-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,892800.0
2006-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,896300.0
2006-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,896300.0
2006-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,903500.0
2006-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,909300.0
2006-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,906600.0
2006-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,908900.0
2006-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,909000.0
2006-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,910900.0
2006-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,914600.0
2006-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,920400.0
2007-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,906300.0
2007-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,912300.0
2007-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,918300.0
2007-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,915700.0
2007-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,923400.0
2007-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,931400.0
2007-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,931000.0
2007-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,929500.0
2007-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,928400.0
2007-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,934900.0
2007-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,938600.0
2007-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,940200.0
2008-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,927500.0
2008-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,931200.0
2008-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,935100.0
2008-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,932800.0
2008-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,936600.0
2008-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,939600.0
2008-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,933700.0
2008-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,937500.0
2008-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,936300.0
2008-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,932300.0
2008-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,928000.0
2008-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,924500.0
2009-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,898700.0
2009-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,890300.0
2009-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,886500.0
2009-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,880900.0
2009-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881100.0
2009-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881000.0
2009-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,858000.0
2009-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,861600.0
2009-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,864200.0
2009-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,871500.0
2009-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874900.0
2009-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874200.0
2010-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,859500.0
2010-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,860900.0
2010-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,865200.0
2010-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,872600.0
2010-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,879200.0
2010-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,881200.0
2010-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,869700.0
2010-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,870600.0
2010-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,874600.0
2010-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,885600.0
2010-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,890000.0
2010-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,892100.0
2011-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,878200.0
2011-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,883700.0
2011-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,887200.0
2011-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,891000.0
2011-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,894300.0
2011-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,900200.0
2011-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,890500.0
2011-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,894400.0
2011-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,900500.0
2011-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,909300.0
2011-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,912000.0
2011-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,915100.0
2012-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,902300.0
2012-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,908700.0
2012-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,915500.0
2012-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,924100.0
2012-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,930100.0
2012-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,938400.0
2012-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,927900.0
2012-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,933500.0
2012-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,937300.0
2012-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,947400.0
2012-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,953100.0
2012-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,955800.0
2013-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,941800.0
2013-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,950000.0
2013-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,954900.0
2013-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,960100.0
2013-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,966200.0
2013-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,972000.0
2013-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,961400.0
2013-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,970700.0
2013-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,974700.0
2013-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,982000.0
2013-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,991900.0
2013-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,995400.0
2014-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,983600.0
2014-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,991200.0
2014-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,996200.0
2014-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1001800.0
2014-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1007600.0
2014-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1013600.0
2014-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1004200.0
2014-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1013400.0
2014-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1016900.0
2014-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1024700.0
2014-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1029500.0
2014-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1032200.0
2015-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1021100.0
2015-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1026100.0
2015-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1030500.0
2015-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1038100.0
2015-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1045300.0
2015-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1052500.0
2015-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1049300.0
2015-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1054800.0
2015-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1054800.0
2015-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1068500.0
2015-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1070500.0
2015-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1071200.0
2016-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1060800.0
2016-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1066800.0
2016-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1067400.0
2016-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1078600.0
2016-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1083200.0
2016-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1089300.0
2016-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1085400.0
2016-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1088100.0
2016-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1085700.0
2016-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1094100.0
2016-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1099900.0
2016-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1101500.0
2017-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1084200.0
2017-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1091000.0
2017-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1097100.0
2017-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1100600.0
2017-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1106300.0
2017-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1115500.0
2017-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1111300.0
2017-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1112400.0
2017-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1108800.0
2017-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1117900.0
2017-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1124199.99999999
2017-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1125500.0
2018-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1103300.0
2018-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1112500.0
2018-03-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1115700.0
2018-04-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1118800.0
2018-05-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1125100.0
2018-06-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1135400.0
2018-07-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1129200.0
2018-08-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1131799.99999999
2018-09-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1127300.0
2018-10-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1139699.99999999
2018-11-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1145700.0
2018-12-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1146100.0
2019-01-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1127999.99999999
2019-02-01,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",Total,1133999.99999999
